,TP,CL,CF,SF,FA
5294,1,1000001,2000003,3000035,4001655
5295,1,1000001,2000003,3000035,4002563
5296,1,1000001,2000003,3000035,4002563
5297,1,1000001,2000003,3000035,4001655
5298,1,1000001,2000003,3000035,4001655
5299,1,1000001,2000003,3000035,4004062
5300,1,1000001,2000003,3000035,4005597
5301,1,1000001,2000003,3000035,4005034
5302,1,1000001,2000003,3000035,4006753
5303,1,1000001,2000003,3000035,4006753
5304,1,1000001,2000003,3000035,4000040
5305,1,1000001,2000003,3000035,4000040
5306,1,1000001,2000003,3000035,4000040
5307,1,1000001,2000003,3000035,4000040
5308,1,1000001,2000003,3000035,4000040
5309,1,1000001,2000003,3000035,4000040
5310,1,1000001,2000003,3000035,4006819
5311,1,1000001,2000003,3000035,4006819
5312,1,1000001,2000003,3000035,4006819
5313,1,1000001,2000003,3000035,4006819
5314,1,1000001,2000003,3000035,4006819
5315,1,1000001,2000003,3000035,4006819
5316,1,1000001,2000003,3000035,4003123
5317,1,1000001,2000003,3000035,4003123
5318,1,1000001,2000003,3000035,4003123
5319,1,1000001,2000003,3000035,4003123
5320,1,1000001,2000003,3000035,4003123
5321,1,1000001,2000003,3000035,4003123
5322,1,1000001,2000003,3000035,4003123
5323,1,1000001,2000003,3000035,4003123
5324,1,1000001,2000003,3000035,4003123
5325,1,1000001,2000003,3000035,4007443
5326,1,1000001,2000003,3000035,4007443
5327,1,1000001,2000003,3000035,4004990
5328,1,1000001,2000003,3000035,4004990
5329,1,1000001,2000003,3000035,4004990
5330,1,1000001,2000003,3000035,4004990
5331,1,1000001,2000003,3000035,4005000
5332,1,1000001,2000003,3000035,4005000
5333,1,1000001,2000003,3000035,4005000
5334,1,1000001,2000003,3000035,4007001
5335,1,1000001,2000003,3000035,4007001
5336,1,1000001,2000003,3000035,4007001
5337,1,1000001,2000003,3000035,4005113
5338,3,1000000,2000962,3002762,4005568
5339,1,1000001,2000028,3000036,4000073
5340,1,1000001,2000028,3000036,4000073
5341,1,1000000,2000847,3001394,4002541
5342,1,1000004,2000854,3001404,4003746
5343,1,1000004,2000854,3001404,4003746
5344,1,1000004,2000854,3001404,4003746
5345,1,1000004,2000854,3001404,4003746
5346,1,1000004,2000854,3001404,4003746
5347,1,1000004,2000854,3001404,4003746
5348,1,1000004,2000854,3001404,4003746
5349,1,1000004,2000854,3001404,4003746
5350,1,1000004,2000854,3001404,4003746
5351,1,1000004,2000854,3001404,4003746
5352,1,1000004,2000854,3001404,4003746
5353,1,1000004,2000854,3001404,4003746
5354,1,1000004,2000854,3001404,4003746
5355,4,1000000,2001601,3002763,4005225
5356,4,1000000,2001601,3002763,4005225
5357,1,1000003,2000846,3001395,4002544
5358,1,1000003,2000846,3001395,4002544
5359,1,1000003,2000846,3001395,4002544
5360,1,1000003,2000846,3001395,4002544
5361,1,1000003,2000846,3001395,4002544
5362,1,1000003,2000846,3001395,4002544
5363,1,1000003,2000846,3001395,4002544
5364,1,1000003,2000846,3001395,4002544
5365,1,1000003,2000846,3001395,4002544
5366,1,1000003,2000846,3001395,4002544
5367,1,1000003,2000846,3001395,4002544
5368,1,1000003,2000846,3001395,4002544
5369,1,1000003,2000846,3001395,4002544
5370,1,1000003,2000846,3001395,4002544
5371,1,1000003,2000846,3001395,4002544
5372,1,1000003,2000846,3001395,4002544
5373,1,1000003,2000846,3001395,4002544
5374,1,1000003,2000846,3001395,4002544
5375,1,1000003,2000846,3001395,4002544
5376,1,1000002,2000016,3001405,4003747
5377,1,1000002,2000016,3001405,4003749
5378,1,1000002,2000016,3001405,4003749
5379,1,1000002,2000016,3001405,4003747
5380,1,1000002,2000016,3001405,4003747
5381,1,1000002,2000016,3001405,4003747
5382,1,1000002,2000016,3001405,4003747
5383,1,1000002,2000016,3001405,4002140
5384,1,1000002,2000016,3001405,4003749
5385,1,1000002,2000016,3001405,4002532
5386,1,1000002,2000016,3001405,4003747
5387,1,1000002,2000016,3001405,4003749
5388,1,1000002,2000016,3001405,4003747
5389,1,1000002,2000016,3001405,4003747
5390,1,1000002,2000016,3001405,4003747
5391,1,1000002,2000016,3001405,4003749
5392,1,1000002,2000016,3001405,4003754
5393,1,1000002,2000016,3001405,4003747
5394,1,1000002,2000016,3001405,4002076
5395,1,1000002,2000016,3001405,4003747
5396,1,1000002,2000016,3001405,4003749
5397,1,1000002,2000016,3001405,4003749
5398,1,1000002,2000016,3001405,4003747
5399,1,1000002,2000016,3001405,4002538
5400,1,1000002,2000016,3001405,4003754
5401,1,1000002,2000016,3001405,4003747
5402,1,1000002,2000016,3001405,4002949
5403,1,1000002,2000016,3001405,4003749
5404,1,1000002,2000016,3001405,4003747
5405,1,1000002,2000016,3001405,4003747
5406,1,1000002,2000016,3001405,4003747
5407,1,1000002,2000016,3001405,4003747
5408,1,1000002,2000016,3001405,4003749
5409,1,1000002,2001534,3001405,4003755
5410,1,1000002,2000016,3001405,4003749
5411,1,1000002,2000016,3001405,4005361
5412,1,1000002,2000016,3001405,4003749
5413,1,1000002,2000016,3001405,4003749
5414,1,1000002,2000016,3001405,4003749
5415,1,1000002,2000016,3001405,4003749
5416,1,1000002,2000016,3001405,4003749
5417,1,1000002,2000016,3001405,4003747
5418,1,1000002,2000016,3001405,4003747
5419,1,1000002,2000016,3001405,4003747
5420,1,1000002,2000016,3001405,4003747
5421,1,1000002,2000016,3001405,4003749
5422,1,1000002,2000016,3001405,4003749
5423,1,1000002,2000016,3001405,4003749
5424,1,1000002,2000016,3001405,4003749
5425,1,1000002,2000016,3001405,4003749
5426,1,1000002,2000016,3001405,4003749
5427,1,1000002,2000016,3001405,4003749
5428,1,1000002,2000016,3001405,4003747
5429,1,1000002,2000016,3001405,4003747
5430,1,1000002,2000016,3001405,4003747
5431,1,1000002,2000016,3001405,4003747
5432,1,1000002,2000016,3001405,4003749
5433,1,1000002,2000016,3001405,4003749
5434,1,1000002,2000016,3001405,4003749
5435,1,1000002,2000016,3001405,4003749
5436,1,1000002,2000016,3001405,4003749
5437,1,1000002,2000016,3001405,4003749
5438,1,1000002,2000016,3001405,4002538
5439,1,1000002,2000016,3001405,4002140
5440,1,1000002,2000016,3001405,4003747
5441,1,1000002,2000016,3001405,4003747
5442,1,1000002,2000016,3001405,4003747
5443,1,1000002,2000016,3001405,4003747
5444,1,1000002,2000016,3001405,4004591
5445,1,1000002,2000016,3001405,4004591
5446,1,1000002,2000016,3001405,4002538
5447,1,1000002,2000016,3001405,4003747
5448,1,1000002,2000016,3001405,4003747
5449,1,1000002,2001534,3001405,4003755
5450,1,1000002,2000016,3001405,4003754
5451,1,1000002,2000016,3001405,4003754
5452,1,1000002,2000016,3001405,4003754
5453,1,1000002,2000016,3001405,4003754
5454,1,1000002,2000016,3001405,4003754
5455,1,1000002,2000016,3001405,4003754
5456,1,1000002,2000016,3001405,4003754
5457,1,1000002,2000016,3001405,4003754
5458,1,1000002,2000016,3001405,4003754
5459,1,1000002,2000016,3001405,4003754
5460,1,1000002,2000016,3001405,4003754
5461,1,1000002,2000016,3001405,4003754
5462,1,1000003,2000029,3000037,4000027
5463,1,1000003,2000029,3000037,4000027
5464,1,1000000,2001602,3002764,4005252
5465,1,1000000,2000855,3001406,4002552
5466,1,1000002,2000148,3000038,4000119
5467,1,1000002,2000148,3000038,4000088
5468,1,1000002,2000148,3000038,4000029
5469,1,1000002,2000148,3000038,4000088
5470,1,1000002,2000148,3000038,4000029
5471,1,1000002,2000148,3000038,4000088
5472,1,1000002,2000148,3000038,4000029
5473,1,1000002,2000148,3000038,4000029
5474,1,1000002,2000148,3000038,4000029
5475,1,1000002,2000148,3000038,4000119
5476,1,1000002,2000148,3000038,4000119
5477,1,1000002,2000148,3000038,4000119
5478,1,1000002,2000148,3000038,4000119
5479,1,1000002,2000148,3000038,4000029
5480,1,1000002,2000148,3000038,4000029
5481,1,1000002,2000148,3000038,4000029
5482,1,1000002,2000148,3000038,4000029
5483,1,1000002,2000148,3000038,4000029
5484,1,1000002,2000148,3000038,4000029
5485,1,1000002,2000148,3000038,4000029
5486,1,1000002,2000148,3000038,4000029
5487,1,1000002,2000148,3000038,4000029
5488,1,1000002,2000148,3000038,4000029
5489,1,1000002,2000148,3000038,4000029
5490,1,1000002,2000148,3000038,4000029
5491,1,1000002,2000148,3000038,4000029
5492,1,1000002,2000148,3000038,4000029
5493,1,1000002,2000148,3000038,4000029
5494,1,1000002,2000148,3000038,4000029
5495,1,1000002,2000148,3000038,4000029
5496,1,1000002,2000148,3000038,4000029
5497,1,1000002,2000148,3000038,4000029
5498,1,1000002,2000148,3000038,4000029
5499,1,1000002,2000148,3000038,4000029
5500,1,1000002,2000148,3000038,4000029
5501,1,1000002,2000148,3000038,4000029
5502,1,1000002,2000148,3000038,4000029
5503,1,1000002,2000148,3000038,4000029
5504,1,1000002,2000148,3000038,4000029
5505,1,1000002,2000148,3000038,4000029
5506,1,1000002,2000148,3000038,4000029
5507,1,1000002,2000148,3000038,4000029
5508,1,1000002,2000148,3000038,4000029
5509,1,1000002,2000148,3000038,4000029
5510,1,1000002,2000148,3000038,4000029
5511,1,1000002,2000148,3000038,4000029
5512,1,1000002,2000148,3000038,4000029
5513,1,1000002,2000148,3000038,4000029
5514,1,1000002,2000148,3000038,4000029
5515,1,1000002,2000148,3000038,4000029
5516,1,1000002,2000148,3000038,4000029
5517,1,1000002,2000148,3000038,4000029
5518,1,1000002,2000148,3000038,4000029
5519,1,1000002,2000148,3000038,4000029
5520,1,1000002,2000148,3000038,4000029
5521,1,1000002,2000148,3000038,4000029
5522,1,1000002,2000148,3000038,4000029
5523,1,1000002,2000148,3000038,4000029
5524,1,1000002,2000148,3000038,4000029
5525,1,1000002,2000148,3000038,4000029
5526,1,1000002,2000148,3000038,4000029
5527,1,1000002,2000148,3000038,4000029
5528,1,1000002,2000148,3000038,4000029
5529,1,1000002,2000148,3000038,4000029
5530,1,1000002,2000148,3000038,4000029
5531,1,1000002,2000148,3000038,4000029
5532,1,1000002,2000148,3000038,4000029
5533,1,1000002,2000148,3000038,4000029
5534,1,1000002,2000148,3000038,4000029
5535,1,1000002,2000148,3000038,4000088
5536,1,1000002,2000148,3000038,4000088
5537,1,1000002,2000148,3000038,4000088
5538,1,1000002,2000148,3000038,4000088
5539,1,1000002,2000148,3000038,4000088
5540,1,1000002,2000148,3000038,4000088
5541,1,1000002,2000148,3000038,4000088
5542,1,1000002,2000148,3000038,4000088
5543,1,1000002,2000148,3000038,4000088
5544,1,1000002,2000148,3000038,4000088
5545,1,1000002,2000148,3000038,4000088
5546,1,1000002,2000148,3000038,4000088
5547,1,1000002,2000148,3000038,4000088
5548,1,1000002,2000148,3000038,4000088
5549,1,1000002,2000148,3000038,4000088
5550,1,1000002,2000148,3000038,4000088
5551,1,1000002,2000148,3000038,4000088
5552,1,1000002,2000148,3000038,4000029
5553,1,1000002,2000148,3000038,4000029
5554,1,1000002,2000148,3000038,4000029
5555,1,1000002,2000148,3000038,4000029
5556,1,1000002,2000148,3000038,4000029
5557,1,1000002,2000148,3000038,4000029
5558,1,1000002,2000148,3000038,4000029
5559,1,1000002,2000148,3000038,4000029
5560,1,1000002,2000148,3000038,4000029
5561,1,1000002,2000148,3000038,4000029
5562,1,1000002,2000148,3000038,4000029
5563,1,1000002,2000148,3000038,4000029
5564,1,1000002,2000148,3000038,4000088
5565,1,1000002,2000148,3000038,4000088
5566,1,1000002,2000148,3000038,4000029
5567,1,1000002,2000148,3000038,4000029
5568,1,1000002,2000148,3000038,4000088
5569,1,1000002,2000148,3000038,4000088
5570,1,1000002,2000148,3000038,4000088
5571,1,1000002,2000148,3000038,4000088
5572,1,1000002,2000148,3000038,4000088
5573,1,1000002,2000148,3000038,4000088
5574,1,1000002,2000148,3000038,4000029
5575,1,1000002,2000148,3000038,4000029
5576,1,1000002,2000148,3000038,4000029
5577,1,1000002,2000148,3000038,4000029
5578,1,1000002,2000148,3000038,4000029
5579,1,1000002,2000148,3000038,4000029
5580,1,1000002,2000148,3000038,4000029
5581,1,1000002,2000148,3000038,4000029
5582,1,1000002,2000148,3000038,4000029
5583,1,1000002,2000148,3000038,4000029
5584,1,1000002,2000148,3000038,4000029
5585,1,1000002,2000148,3000038,4000029
5586,1,1000002,2000148,3000038,4000029
5587,1,1000002,2000148,3000038,4000029
5588,1,1000002,2000148,3000038,4000029
5589,1,1000002,2000148,3000038,4000029
5590,1,1000002,2000148,3000038,4000029
5591,1,1000002,2000148,3000038,4000029
5592,1,1000002,2000148,3000038,4000029
5593,1,1000002,2000148,3000038,4000029
5594,1,1000002,2000148,3000038,4000029
5595,1,1000002,2000148,3000038,4000029
5596,1,1000002,2000148,3000038,4000029
5597,1,1000002,2000148,3000038,4000029
5598,1,1000002,2000148,3000038,4000029
5599,1,1000002,2000148,3000038,4000029
5600,1,1000002,2000148,3000038,4000029
5601,1,1000002,2000148,3000038,4000029
5602,1,1000002,2000148,3000038,4000029
5603,1,1000002,2000148,3000038,4000029
5604,1,1000002,2000148,3000038,4000029
5605,1,1000002,2000148,3000038,4000029
5606,1,1000002,2000148,3000038,4000029
5607,1,1000002,2000148,3000038,4000029
5608,1,1000002,2000148,3000038,4000029
5609,1,1000002,2000148,3000038,4000029
5610,1,1000002,2000148,3000038,4000029
5611,1,1000002,2000148,3000038,4000029
5612,1,1000002,2000148,3000038,4000029
5613,1,1000002,2000148,3000038,4000029
5614,1,1000002,2000148,3000038,4000029
5615,1,1000002,2000148,3000038,4000029
5616,1,1000002,2000148,3000038,4000029
5617,1,1000002,2000148,3000038,4000029
5618,1,1000002,2000148,3000038,4000029
5619,1,1000002,2000148,3000038,4000029
5620,1,1000002,2000148,3000038,4000029
5621,1,1000002,2000148,3000038,4000029
5622,1,1000002,2000148,3000038,4000029
5623,1,1000002,2000148,3000038,4000029
5624,1,1000002,2000148,3000038,4000029
5625,1,1000002,2000148,3000038,4000029
5626,1,1000002,2000148,3000038,4000029
5627,1,1000002,2000148,3000038,4000029
5628,1,1000002,2000148,3000038,4000029
5629,1,1000002,2000148,3000038,4000029
5630,1,1000002,2000148,3000038,4000029
5631,1,1000002,2000148,3000038,4000029
5632,1,1000002,2000148,3000038,4000029
5633,1,1000002,2000148,3000038,4000029
5634,1,1000002,2000148,3000038,4000029
5635,1,1000002,2000148,3000038,4000029
5636,1,1000002,2000148,3000038,4000029
5637,1,1000002,2000148,3000038,4000029
5638,1,1000002,2000148,3000038,4000029
5639,1,1000002,2000148,3000038,4000029
5640,1,1000002,2000148,3000038,4000029
5641,1,1000002,2000148,3000038,4000029
5642,1,1000002,2000148,3000038,4000029
5643,1,1000002,2000148,3000038,4000029
5644,1,1000002,2000148,3000038,4000029
5645,1,1000002,2000148,3000038,4000029
5646,1,1000002,2000148,3000038,4000029
5647,1,1000002,2000148,3000038,4000029
5648,1,1000002,2000148,3000038,4000029
5649,1,1000002,2000148,3000038,4000029
5650,1,1000002,2000148,3000038,4000029
5651,1,1000002,2000148,3000038,4000029
5652,1,1000002,2000148,3000038,4000029
5653,1,1000002,2000148,3000038,4000029
5654,1,1000002,2000148,3000038,4000029
5655,1,1000002,2000148,3000038,4000029
5656,1,1000002,2000148,3000038,4000029
5657,1,1000002,2000148,3000038,4000029
5658,1,1000002,2000148,3000038,4000029
5659,1,1000002,2000148,3000038,4000029
5660,1,1000002,2000148,3000038,4000088
5661,1,1000002,2000148,3000038,4000088
5662,1,1000002,2000148,3000038,4000088
5663,1,1000002,2000148,3000038,4000088
5664,1,1000002,2000148,3000038,4000088
5665,1,1000002,2000148,3000038,4000088
5666,1,1000002,2000148,3000038,4000088
5667,1,1000002,2000148,3000038,4000088
5668,1,1000002,2000148,3000038,4000088
5669,1,1000002,2000148,3000038,4000088
5670,1,1000002,2000148,3000038,4000088
5671,1,1000002,2000148,3000038,4000088
5672,1,1000002,2000148,3000038,4000088
5673,1,1000002,2000148,3000038,4000029
5674,1,1000002,2000148,3000038,4000029
5675,1,1000002,2000148,3000038,4000029
5676,1,1000002,2000148,3000038,4000029
5677,1,1000002,2000148,3000038,4000029
5678,1,1000002,2000148,3000038,4000029
5679,1,1000002,2000148,3000038,4000029
5680,1,1000002,2000148,3000038,4000029
5681,1,1000002,2000148,3000038,4000029
5682,1,1000002,2000148,3000038,4000029
5683,1,1000002,2000148,3000038,4000029
5684,1,1000002,2000148,3000038,4000029
5685,1,1000002,2000148,3000038,4000029
5686,1,1000002,2000148,3000038,4000029
5687,1,1000002,2000148,3000038,4000029
5688,1,1000002,2000148,3000038,4000029
5689,1,1000002,2000148,3000038,4000029
5690,1,1000002,2000148,3000038,4000029
5691,1,1000002,2000148,3000038,4000029
5692,1,1000002,2000148,3000038,4000029
5693,1,1000002,2000148,3000038,4000029
5694,1,1000002,2000148,3000038,4000029
5695,1,1000002,2000148,3000038,4000029
5696,1,1000002,2000148,3000038,4000029
5697,1,1000002,2000148,3000038,4000029
5698,1,1000002,2000148,3000038,4000029
5699,1,1000002,2000148,3000038,4000029
5700,1,1000002,2000148,3000038,4000029
5701,1,1000002,2000148,3000038,4000029
5702,1,1000002,2000148,3000038,4000029
5703,1,1000002,2000148,3000038,4000029
5704,1,1000002,2000148,3000038,4000029
5705,1,1000002,2000148,3000038,4000029
5706,1,1000002,2000148,3000038,4000029
5707,1,1000002,2000148,3000038,4000029
5708,1,1000002,2000148,3000038,4000029
5709,1,1000002,2000148,3000038,4000029
5710,1,1000002,2000148,3000038,4000029
5711,1,1000002,2000148,3000038,4000029
5712,1,1000002,2000148,3000038,4000029
5713,1,1000002,2000148,3000038,4000029
5714,1,1000002,2000148,3000038,4000029
5715,1,1000002,2000148,3000038,4000029
5716,1,1000002,2000148,3000038,4000029
5717,1,1000002,2000148,3000038,4000029
5718,1,1000002,2000148,3000038,4000029
5719,1,1000002,2000148,3000038,4000029
5720,1,1000002,2000148,3000038,4000029
5721,1,1000002,2000148,3000038,4000029
5722,1,1000002,2000148,3000038,4000029
5723,1,1000002,2000148,3000038,4000029
5724,1,1000002,2000148,3000038,4000029
5725,1,1000002,2000148,3000038,4000029
5726,1,1000002,2000148,3000038,4000029
5727,1,1000002,2000148,3000038,4000029
5728,1,1000002,2000148,3000038,4000029
5729,1,1000002,2000148,3000038,4000029
5730,1,1000002,2000148,3000038,4000029
5731,1,1000002,2000148,3000038,4000029
5732,1,1000002,2000148,3000038,4000029
5733,1,1000002,2000148,3000038,4000029
5734,1,1000002,2000148,3000038,4000029
5735,1,1000002,2000148,3000038,4000029
5736,1,1000002,2000148,3000038,4000029
5737,1,1000002,2000148,3000038,4000029
5738,1,1000002,2000148,3000038,4000029
5739,1,1000002,2000148,3000038,4000029
5740,1,1000002,2000148,3000038,4000029
5741,1,1000002,2000148,3000038,4000029
5742,1,1000002,2000148,3000038,4000029
5743,1,1000002,2000148,3000038,4000029
5744,1,1000002,2000148,3000038,4000029
5745,1,1000002,2000148,3000038,4000029
5746,1,1000002,2000148,3000038,4000029
5747,1,1000002,2000148,3000038,4000029
5748,1,1000002,2000148,3000038,4000029
5749,1,1000002,2000148,3000038,4000029
5750,1,1000002,2000148,3000038,4000029
5751,1,1000002,2000148,3000038,4000029
5752,1,1000002,2000148,3000038,4000029
5753,1,1000002,2000148,3000038,4000029
5754,1,1000002,2000148,3000038,4000029
5755,1,1000002,2000148,3000038,4000029
5756,1,1000002,2000148,3000038,4000029
5757,1,1000002,2000148,3000038,4000029
5758,1,1000002,2000148,3000038,4000029
5759,1,1000002,2000148,3000038,4000029
5760,1,1000002,2000148,3000038,4000029
5761,1,1000002,2000148,3000038,4000029
5762,1,1000002,2000148,3000038,4000029
5763,1,1000002,2000148,3000038,4000029
5764,1,1000002,2000148,3000038,4000029
5765,1,1000002,2000148,3000038,4000029
5766,1,1000002,2000148,3000038,4000029
5767,1,1000002,2000148,3000038,4000029
5768,1,1000002,2000148,3000038,4000029
5769,1,1000002,2000148,3000038,4000029
5770,1,1000002,2000148,3000038,4000029
5771,1,1000002,2000148,3000038,4000029
5772,1,1000002,2000148,3000038,4000029
5773,1,1000002,2000148,3000038,4000029
5774,1,1000002,2000148,3000038,4000029
5775,1,1000002,2000148,3000038,4000029
5776,1,1000002,2000148,3000038,4000029
5777,1,1000002,2000148,3000038,4000029
5778,1,1000002,2000148,3000038,4000029
5779,1,1000002,2000148,3000038,4000029
5780,1,1000002,2000148,3000038,4000029
5781,1,1000002,2000148,3000038,4000029
5782,1,1000002,2000148,3000038,4000029
5783,1,1000002,2000148,3000038,4000029
5784,1,1000002,2000148,3000038,4000029
5785,1,1000002,2000148,3000038,4000029
5786,1,1000002,2000148,3000038,4000029
5787,1,1000002,2000148,3000038,4000029
5788,1,1000002,2000148,3000038,4000029
5789,1,1000002,2000148,3000038,4000029
5790,1,1000002,2000148,3000038,4000029
5791,1,1000002,2000148,3000038,4000029
5792,1,1000002,2000148,3000038,4000029
5793,1,1000002,2000148,3000038,4000029
5794,1,1000002,2000148,3000038,4000029
5795,1,1000002,2000148,3000038,4000029
5796,1,1000002,2000148,3000038,4000029
5797,1,1000002,2000148,3000038,4000029
5798,1,1000002,2000148,3000038,4000029
5799,1,1000002,2000148,3000038,4000029
5800,1,1000002,2000148,3000038,4000029
5801,1,1000002,2000148,3000038,4000029
5802,1,1000002,2000148,3000038,4000029
5803,1,1000002,2000148,3000038,4000029
5804,1,1000002,2000148,3000038,4000029
5805,1,1000002,2000148,3000038,4000029
5806,1,1000002,2000148,3000038,4000029
5807,1,1000002,2000148,3000038,4000029
5808,1,1000002,2000148,3000038,4000029
5809,1,1000002,2000148,3000038,4000029
5810,1,1000002,2000148,3000038,4000029
5811,1,1000002,2000148,3000038,4000029
5812,1,1000002,2000148,3000038,4000029
5813,1,1000002,2000148,3000038,4000029
5814,1,1000002,2000148,3000038,4000029
5815,1,1000002,2000148,3000038,4000029
5816,1,1000002,2000148,3000038,4000029
5817,1,1000002,2000148,3000038,4000029
5818,1,1000002,2000148,3000038,4000029
5819,1,1000002,2000148,3000038,4000029
5820,1,1000002,2000148,3000038,4000029
5821,1,1000002,2000148,3000038,4000029
5822,1,1000002,2000148,3000038,4000029
5823,1,1000002,2000148,3000038,4000029
5824,1,1000002,2000148,3000038,4000029
5825,1,1000002,2000148,3000038,4000029
5826,1,1000002,2000148,3000038,4000029
5827,1,1000002,2000148,3000038,4000029
5828,1,1000002,2000148,3000038,4000029
5829,1,1000002,2000148,3000038,4000088
5830,1,1000002,2000148,3000038,4000088
5831,1,1000002,2000148,3000038,4000088
5832,1,1000002,2000148,3000038,4000088
5833,1,1000002,2000148,3000038,4000088
5834,1,1000002,2000148,3000038,4000088
5835,1,1000002,2000148,3000038,4000088
5836,1,1000002,2000148,3000038,4000088
5837,1,1000002,2000148,3000038,4000088
5838,1,1000002,2000148,3000038,4000088
5839,1,1000002,2000148,3000038,4000088
5840,1,1000002,2000148,3000038,4000029
5841,1,1000002,2000148,3000038,4000029
5842,1,1000002,2000148,3000038,4000029
5843,1,1000002,2000148,3000038,4000029
5844,1,1000002,2000148,3000038,4000029
5845,1,1000002,2000148,3000038,4000029
5846,1,1000002,2000148,3000038,4000029
5847,1,1000002,2000148,3000038,4000029
5848,1,1000002,2000148,3000038,4000029
5849,1,1000002,2000148,3000038,4000029
5850,1,1000002,2000148,3000038,4000029
5851,1,1000002,2000148,3000038,4000029
5852,1,1000002,2000148,3000038,4000088
5853,1,1000002,2000148,3000038,4000088
5854,1,1000002,2000148,3000038,4000029
5855,1,1000002,2000148,3000038,4000029
5856,1,1000002,2000148,3000038,4000029
5857,1,1000002,2000148,3000038,4000029
5858,1,1000002,2000148,3000038,4000029
5859,1,1000002,2000148,3000038,4000029
5860,1,1000002,2000148,3000038,4000029
5861,1,1000002,2000148,3000038,4000088
5862,1,1000002,2000148,3000038,4000088
5863,1,1000002,2000148,3000038,4000088
5864,1,1000002,2000148,3000038,4000088
5865,1,1000002,2000148,3000038,4000088
5866,1,1000002,2000148,3000038,4000088
5867,1,1000002,2000148,3000038,4000088
5868,1,1000002,2000148,3000038,4000029
5869,1,1000002,2000148,3000038,4000088
5870,1,1000002,2000148,3000038,4000029
5871,1,1000002,2000148,3000038,4000029
5872,1,1000002,2000148,3000038,4000029
5873,1,1000002,2000148,3000038,4000029
5874,1,1000002,2000148,3000038,4000029
5875,1,1000002,2000148,3000038,4000029
5876,1,1000002,2000148,3000038,4000029
5877,1,1000002,2000148,3000038,4000029
5878,1,1000002,2000148,3000038,4000088
5879,1,1000002,2000148,3000038,4000029
5880,1,1000002,2000148,3000038,4000029
5881,1,1000002,2000148,3000038,4000029
5882,1,1000002,2000148,3000038,4000029
5883,1,1000002,2000148,3000038,4000029
5884,1,1000002,2000148,3000038,4000029
5885,1,1000002,2000148,3000038,4000029
5886,1,1000002,2000148,3000038,4000088
5887,1,1000002,2000148,3000038,4000029
5888,1,1000002,2000148,3000038,4000088
5889,1,1000002,2000148,3000038,4000088
5890,1,1000002,2000148,3000038,4000088
5891,1,1000002,2000148,3000038,4000088
5892,1,1000002,2000148,3000038,4000088
5893,1,1000002,2000148,3000038,4000088
5894,1,1000002,2000148,3000038,4000088
5895,1,1000002,2000148,3000038,4000088
5896,1,1000002,2000148,3000038,4000088
5897,1,1000002,2000148,3000038,4000088
5898,1,1000002,2000148,3000038,4000088
5899,1,1000002,2000148,3000038,4000088
5900,1,1000002,2000148,3000038,4000088
5901,1,1000002,2000148,3000038,4000029
5902,1,1000002,2000148,3000038,4000029
5903,1,1000002,2000148,3000038,4000029
5904,1,1000002,2000148,3000038,4000029
5905,1,1000002,2000148,3000038,4000029
5906,1,1000002,2000148,3000038,4000029
5907,1,1000002,2000148,3000038,4000029
5908,1,1000002,2000148,3000038,4000029
5909,1,1000002,2000148,3000038,4000029
5910,1,1000002,2000148,3000038,4000029
5911,1,1000002,2000148,3000038,4000029
5912,1,1000002,2000148,3000038,4000029
5913,1,1000002,2000148,3000038,4000029
5914,1,1000002,2000148,3000038,4000029
5915,1,1000002,2000148,3000038,4000029
5916,1,1000002,2000148,3000038,4000029
5917,1,1000002,2000148,3000038,4000029
5918,1,1000002,2000148,3000038,4000029
5919,1,1000002,2000148,3000038,4000029
5920,1,1000002,2000148,3000038,4000029
5921,1,1000002,2000148,3000038,4000029
5922,1,1000002,2000148,3000038,4000029
5923,1,1000002,2000148,3000038,4000029
5924,1,1000002,2000148,3000038,4000029
5925,1,1000002,2000148,3000038,4000029
5926,1,1000002,2000148,3000038,4000029
5927,1,1000002,2000148,3000038,4000029
5928,1,1000002,2000148,3000038,4000029
5929,1,1000002,2000148,3000038,4000029
5930,1,1000002,2000148,3000038,4000029
5931,1,1000002,2000148,3000038,4000029
5932,1,1000002,2000148,3000038,4000029
5933,1,1000002,2000148,3000038,4000029
5934,1,1000002,2000148,3000038,4000029
5935,1,1000002,2000148,3000038,4000029
5936,1,1000002,2000148,3000038,4000029
5937,1,1000002,2000148,3000038,4000029
5938,1,1000002,2000148,3000038,4000029
5939,1,1000002,2000148,3000038,4000029
5940,1,1000002,2000148,3000038,4000088
5941,1,1000002,2000148,3000038,4000029
5942,1,1000002,2000148,3000038,4000029
5943,1,1000002,2000148,3000038,4000029
5944,1,1000002,2000148,3000038,4000029
5945,1,1000002,2000148,3000038,4000029
5946,1,1000002,2000148,3000038,4000029
5947,1,1000002,2000148,3000038,4000029
5948,1,1000002,2000148,3000038,4000029
5949,1,1000002,2000148,3000038,4000029
5950,1,1000002,2000148,3000038,4000088
5951,1,1000002,2000148,3000038,4000029
5952,1,1000002,2000148,3000038,4000029
5953,1,1000002,2000148,3000038,4000088
5954,1,1000002,2000148,3000038,4000088
5955,1,1000002,2000148,3000038,4000088
5956,1,1000002,2000148,3000038,4000029
5957,1,1000002,2000148,3000038,4000029
5958,1,1000002,2000148,3000038,4000029
